site_id,survey_id,trap_id,trap_number,trap_osg,trap_x,trap_y,trap_lat,trap_lon
156,183,348,503,TQ0791672748,507916,172748,51.443452,-0.44861416
156,183,347,288,TQ0785772750,507857,172750,51.443482,-0.44946215
156,177,342,803,TQ0793972706,507939,172706,51.443071,-0.44829614
156,177,338,28,TQ0787272755,507872,172755,51.443524,-0.44924488
156,177,334,4,TQ0783672841,507836,172841,51.444304,-0.4497365
156,1951,,,TQ0788372672,507883,172672,51.442776,-0.44911194
156,1951,3679,1,TQ0825572885,508255,172885,51.444619,-0.44369645
156,1951,,,TQ0825572885,508255,172885,51.444619,-0.44369645
156,177,337,7,TQ0787972687,507879,172687,51.442911,-0.44916491
156,1395,2160,7,TQ0787572682,507875,172682,51.442867,-0.44922396
66,1597,2680,2,SW64762565,164760,25650,50.084292,-5.2897176
66,1597,2679,1,SW64772565,164770,25650,50.084296,-5.2895781
129,1648,2922,1,NK0257231001,402572,831001,57.369465,-1.9588846
175,231,420,2,NJ8746034389,387460,834389,57.399729,-2.2103119
323,1472,2339,1,SZ0648197272,406481,97272,50.774994,-1.9094509
241,1875,3498,1,TG26250783,626250,307830,52.621063,1.3410888
241,1875,3500,3,TG26720799,626720,307990,52.622303,1.3481292
241,1944,3667,1,TG26310783,626310,307830,52.621038,1.3419736
241,1944,3668,2,TG26460787,626460,307870,52.621335,1.3442129
241,1878,3506,2,TG25250783,625250,307830,52.621478,1.3263424
241,1878,3505,1,TG25150786,625150,307860,52.621789,1.3248882
241,1875,3499,2,TG26460786,626460,307860,52.621245,1.3442061
235,1862,3466,3,TG51240021,651240,300210,52.541729,1.7037084
235,1862,3465,2,TG51220028,651220,300280,52.542366,1.7034671
236,1869,3481,1,TG46581534,646580,315340,52.679597,1.64641
236,1866,3473,1,TG46211398,646210,313980,52.667564,1.6399329
236,1869,3482,2,TG46821551,646820,315510,52.681013,1.6500799
301,1931,3628,2,TF88314404,588310,344040,52.960659,0.80220257
295,1400,2171,2,TG46741324,646740,313240,52.660685,1.6472007
295,1400,2169,1,TG46861320,646860,313200,52.660271,1.6489414
301,1931,3629,3,TF88214396,588210,343960,52.959976,0.80066922
286,1601,,,NT00207720,300200,677200,55.977374,-3.6008583
385,1844,3418,1,SH6785537641,267855,337641,52.919881,-3.9669262
385,1844,3420,3,SH6768837619,267688,337619,52.919642,-3.9693996
29,1305,1547,2,TR00326230,600320,162300,51.324515,0.87369123
29,1305,1546,1,TR00236241,600230,162410,51.325535,0.87246301
134,981,700,2,TQ3262287579,532622,187579,51.57149,-0.087745972
134,981,701,3,TQ3259687547,532596,187547,51.571209,-0.088132975
134,981,699,1,TQ3279787730,532797,187730,51.572806,-0.08516533
87,818,,,SD7360918335,373609,418335,53.66083,-2.4008369
77,809,1928,1,SJ6468876456,364688,376456,53.283891,-2.5311054
73,822,1947,1,SD7697623479,376976,423479,53.707224,-2.3502707
11,1419,2226,1,SK22915254,422910,352540,53.06961,-1.6595331
11,1419,2227,2,SK24885242,424880,352420,53.068444,-1.6301418
81,825,,,,,,,
93,190,365,2,TQ13026310,513020,163100,51.355742,-0.37827472
93,190,364,1,TQ12876318,512870,163180,51.356491,-0.38040263
158,180,332,1,TQ27795219,527790,152190,51.254565,-0.1701722
158,180,333,2,TQ27525237,527520,152370,51.256243,-0.17397505
158,180,,,TQ27525237,527520,152370,51.256243,-0.17397505
232,1039,867,4,TQ5104385775,551043,185775,51.550652,0.17708867
232,1039,866,3,TQ5104685736,551046,185736,51.550301,0.17711518
232,1039,864,1,TQ5103685836,551036,185836,51.551202,0.17701396
232,1039,865,2,TQ5122885756,551228,185756,51.550432,0.17974668
135,984,709,2,TQ3616386619,536163,186619,51.56202,-0.037055116
135,984,710,3,TQ3612686734,536126,186734,51.563063,-0.037544063
42,1835,3391,2,SK6039539126,460395,339126,52.94613,-1.1026462
42,1835,3392,3,SK6081339590,460813,339590,52.950254,-1.0963395
42,1835,3390,1,SK6062039011,460620,339011,52.945071,-1.0993197
42,1835,3393,4,SK6062039011,460620,339011,52.945071,-1.0993197
298,1423,2235,2,SK5069132842,450691,332842,52.890649,-1.2480254
249,1101,1010,1,TQ6816680394,568166,180394,51.497473,0.42126083
31,642,1767,1,TR2232161537,622321,161537,51.309499,1.1884846
31,642,1766,2,TR2219061701,622190,161701,51.311023,1.1867102
154,173,315,2,TR35305750,635300,157500,51.268049,1.3717134
154,173,313,1,TR36125717,636120,157170,51.264748,1.3832287
226,1027,830,2,TQ1597483843,515974,183843,51.54158,-0.32907876
226,1027,831,3,TQ1590583820,515905,183820,51.541387,-0.33008083
144,977,687,2,TQ3405869417,534058,169417,51.40794,-0.073928937
144,977,688,3,TQ3409269456,534092,169456,51.408283,-0.073425657
144,977,686,1,TQ3395369591,533953,169591,51.409529,-0.075372032
147,1108,1024,1,NZ26068637,426060,586370,55.170957,-1.5924224
41,694,2714,2,SK6331375540,463313,375540,53.273076,-1.0520585
41,694,1247,1,SK6332175693,463321,375693,53.27445,-1.0519081
48,692,1246,1,SK6882846776,468828,346776,53.013873,-0.97554179
48,692,2777,2,SK6877646889,468776,346889,53.014896,-0.9762927
86,1594,2671,1,SJ7568379893,375683,379893,53.315405,-2.3664603
86,1594,2672,2,SJ7566979562,375669,379562,53.31243,-2.366645
86,1594,2673,3,SJ7571379755,375713,379755,53.314166,-2.3659994
85,814,1937,2,SJ8005693178,380056,393178,53.435001,-2.3016659
92,878,2082,2,TQ1527248064,515272,148064,51.220145,-0.35079571
92,878,2081,1,TQ1512347938,515123,147938,51.219043,-0.35296872
399,1964,3715,1,SK4713507830,447135,307830,52.666143,-1.3044658
399,1964,3717,3,SK4737107808,447371,307808,52.665924,-1.3009796
399,1964,3716,2,SK4715507744,447155,307744,52.665368,-1.3041824
399,1964,3718,4,SK4745807754,447458,307754,52.665431,-1.299701
61,1360,1713,1,SK6225438946,462254,338946,52.944301,-1.0750189
154,1681,2999,1,TR36135718,636130,157180,51.264834,1.3833784
154,1681,3000,2,TR36205729,636200,157290,51.265792,1.3844525
137,983,706,2,TQ3523690750,535236,190750,51.599365,-0.048830541
137,983,707,3,TQ3526690828,535266,190828,51.600059,-0.048367614
137,983,705,1,TQ3519390757,535193,190757,51.599438,-0.049448301
13,630,2386,3,TL14734309,514730,243090,52.074298,-0.32741431
13,630,2385,2,TL14624316,514620,243160,52.07495,-0.32899507
13,630,2384,1,TL14414301,514410,243010,52.073645,-0.33210801
79,787,1886,1,SJ6478076455,364780,376455,53.283888,-2.5297255
79,847,2023,81,SJ6513476761,365134,376761,53.286662,-2.5244498
79,847,2024,82,SJ6535376599,365353,376599,53.285221,-2.5211472
79,847,2110,131,SJ6522976578,365229,376578,53.285024,-2.5230047
92,864,2055,2,TQ1527248064,515272,148064,51.220145,-0.35079571
92,864,2056,1,TQ1540448082,515404,148082,51.220281,-0.34890065
30,1414,2207,1,SK22792044,422790,320440,52.781064,-1.6635666
27,170,305,1,TR0787418865,607874,118865,50.931763,0.95692469
27,170,306,2,TR0801418754,608014,118754,50.930716,0.95885093
27,170,307,3,TR0792518932,607925,118932,50.932346,0.95768764
222,1014,788,2,TQ3377599050,533775,199050,51.674298,-0.066742485
222,1014,787,1,TQ3368699089,533686,199089,51.67467,-0.068013902
222,1014,790,4,TQ3375298989,533752,198989,51.673756,-0.067098246
222,1014,789,3,TQ3381498992,533814,198992,51.673768,-0.066201014
110,1565,2593,1,ST5634160532,356341,160532,51.342186,-2.6281851
110,1565,2594,2,ST5621160459,356211,160459,51.34152,-2.6300423
110,81,163,2,ST5621260466,356212,160466,51.341583,-2.6300288
110,81,164,3,ST5610260338,356102,160338,51.340424,-2.6315921
110,81,162,1,ST5633160525,356331,160525,51.342123,-2.6283278
8,1545,2520,4,ST5109259399,351092,159399,51.331571,-2.7033816
8,1545,2518,2,ST5079659507,350796,159507,51.332516,-2.7076448
8,1545,2517,1,ST5072559555,350725,159555,51.332942,-2.7086705
110,1558,2571,1,ST5564059007,355640,159007,51.32842,-2.638058
110,1558,2572,2,ST5556759214,355567,159214,51.330276,-2.6391315
340,1570,2607,2,ST56506320,356500,163200,51.366187,-2.6262296
340,1570,2606,1,ST56506310,356500,163100,51.365288,-2.6262173
18,1499,2391,1,SP91622383,491620,223830,51.905485,-0.66963543
18,1499,2392,2,SP91662383,491660,223830,51.905479,-0.66905417
321,1468,2328,2,SU77607180,477600,171800,51.439889,-0.88492476
321,1468,2327,1,SU77507200,477500,172000,51.441701,-0.88631949
7,1426,2242,2,SK3884724743,438847,324743,52.818831,-1.4250138
7,1426,2241,1,SK3873024780,438730,324780,52.819172,-1.4267454
7,1426,2243,3,SK3892224669,438922,324669,52.81816,-1.4239098
407,1961,3709,4,SK6115681142,461156,381142,53.323677,-1.0833217
296,1699,3038,3,SK4466932027,444669,332027,52.883856,-1.3376349
296,1699,3037,2,SK4481631942,444816,331942,52.883079,-1.3354622
407,1961,3706,1,SP6076580968,460765,280968,52.423333,-1.107855
296,1699,3036,1,SK4471831801,444718,331801,52.88182,-1.3369378
407,1961,3707,2,SP6094181037,460941,281037,52.423934,-1.1052546
407,1961,3708,3,SP6097781097,460977,281097,52.424469,-1.1047144
224,1021,815,2,NZ29124616,429120,546160,54.809464,-1.5484571
224,1021,814,1,NZ29244610,429240,546100,54.808918,-1.5465961
118,1702,3044,1,NZ3366756335,433667,556335,54.900613,-1.4765329
118,1702,3045,2,NZ3344856035,433448,556035,54.897932,-1.4799825
27,1675,2981,3,TR07971876,607970,118760,50.930785,0.95822908
27,669,1825,1,TR0791718935,607917,118935,50.932376,0.95757566
27,669,1824,3,TR0799918752,607999,118752,50.930703,0.95863663
31,161,282,2,TR22226176,622220,161760,51.311541,1.1871767
31,161,281,1,TR22166183,622160,161830,51.312193,1.1863608
31,161,,,TR22226176,622220,161760,51.311541,1.1871767
227,1030,840,2,TQ2827177151,528271,177151,51.478782,-0.15428575
227,1030,839,1,TQ2832177189,528321,177189,51.479112,-0.15355236
141,109,,,TQ2175887500,521758,187500,51.573229,-0.24445102
138,1045,887,1,TQ3507689213,535076,189213,51.585591,-0.0517303
138,1045,890,4,TQ3500488612,535004,188612,51.580208,-0.052999766
139,108,,,TQ0554686349,505546,186349,51.566148,-0.47863674
104,1082,959,1,NU26440023,426440,600230,55.295477,-1.5851636
104,1082,960,2,NU26380021,426380,600210,55.2953,-1.5861103
104,670,,,NU26440023,426440,600230,55.295477,-1.5851636
106,687,1868,1,NZ20208694,420200,586940,55.176351,-1.6843768
248,1764,3164,1,NZ25147035,425140,570350,55.027052,-1.6082744
248,1764,3166,3,NZ25377045,425370,570450,55.027939,-1.6046678
151,1083,961,1,NU27010012,427010,600120,55.294458,-1.5761979
151,1083,962,2,NU27010017,427010,600170,55.294907,-1.5761931
147,1539,2495,1,NZ26068637,426060,586370,55.170957,-1.5924224
147,1539,2496,2,NZ26268635,426260,586350,55.170767,-1.5892845
147,682,1850,4,NZ272860,427200,586000,55.167571,-1.5745613
147,682,1847,1,NZ270861,427000,586100,55.16848,-1.5776913
147,682,1848,2,NZ273861,427300,586100,55.168464,-1.572982
41,704,1253,1,SK6342175638,463421,375638,53.273944,-1.0504197
41,704,2715,2,SK6320175748,463201,375748,53.274958,-1.0536964
37,707,1254,1,SK5212334223,452123,334223,52.902925,-1.2265228
37,707,2707,2,SK5214134149,452141,334149,52.902258,-1.2262671
57,708,2757,2,SK8931109268,489311,309268,52.673768,-0.68057111
57,708,1255,1,SK8913609346,489136,309346,52.674498,-0.68313745
86,1142,1094,2,SJ7566979562,375669,379562,53.31243,-2.366645
86,1142,1096,4,SJ7571379755,375713,379755,53.314166,-2.3659994
86,1142,1095,3,SJ7571379755,375713,379755,53.314166,-2.3659994
86,1142,1093,1,SJ7568379893,375683,379893,53.315405,-2.3664603
86,1686,3010,2,SJ7577679568,375776,379568,53.312488,-2.3650395
86,1686,3014,5,SJ7569480075,375694,380075,53.317042,-2.3663092
86,1591,2665,3,SJ7571379755,375713,379755,53.314166,-2.3659994
86,1591,2663,1,SJ7568379893,375683,379893,53.315405,-2.3664603
86,1591,2664,2,SJ7566979562,375669,379562,53.31243,-2.366645
86,1686,3011,3,SJ7568379893,375683,379893,53.315405,-2.3664603
86,1686,3013,4,SJ7580979863,375809,379863,53.315142,-2.3645668
86,1686,3009,1,SJ7566979562,375669,379562,53.31243,-2.366645
86,1156,1162,3,SJ7571379755,375713,379755,53.314166,-2.3659994
86,1156,1161,2,SJ7566979562,375669,379562,53.31243,-2.366645
86,1157,1165,3,SJ7564580801,375645,380801,53.323565,-2.3671008
86,1157,1164,2,SJ7564880626,375648,380626,53.321992,-2.3670422
79,1135,1129,3,SJ6521776578,365217,376578,53.285023,-2.5231847
79,1135,1127,1,SJ6511976805,365119,376805,53.287057,-2.5246796
111,281,503,1,TQ1252868686,512528,168686,51.406047,-0.38356975
111,281,504,2,TQ1247768682,512477,168682,51.406021,-0.38430393
111,235,422,1,TQ1252868686,512528,168686,51.406047,-0.38356975
111,235,423,2,TQ1243468896,512434,168896,51.407953,-0.38485411
93,877,2080,2,TQ1302163102,513021,163102,51.35576,-0.37825973
173,228,413,1,TQ63172811,563170,128110,51.029199,0.32551622
123,227,,,TQ61480278,561480,102780,50.802082,0.2902341
122,53,105,1,TQ92451812,592450,118120,50.93042,0.73730813
122,53,106,2,TQ92411801,592410,118010,50.929445,0.73668159
122,222,412,1,TQ92451812,592450,118120,50.93042,0.73730813
122,224,,,TQ92451812,592450,118120,50.93042,0.73730813
175,1115,1045,2,NJ8761934517,387619,834517,57.400883,-2.2076727
172,1308,1554,2,NK0563458060,405634,858060,57.612496,-1.9073638
172,1890,3533,1,NK05665807,405660,858070,57.612585,-1.9069285
175,1115,1043,1,NJ8747734382,387477,834382,57.399667,-2.2100286
169,208,399,2,NJ89950270,389950,802700,57.115135,-2.1675797
169,1114,1042,2,NJ89950270,389950,802700,57.115135,-2.1675797
170,209,,,,,,,
169,1309,1555,1,NJ8995302708,389953,802708,57.115207,-2.1675305
129,1307,1552,2,NK0257930996,402579,830996,57.36942,-1.9587683
129,1307,1550,1,NK0280931061,402809,831061,57.370003,-1.9549436
234,1048,895,1,TG4583413149,645834,313149,52.660279,1.6337649
234,1048,896,2,TG4593213252,645932,313252,52.661159,1.6352877
241,1940,3656,2,TG26460787,626460,307870,52.621335,1.3442129
241,1940,3657,3,TG26660794,626660,307940,52.621879,1.3472102
241,1940,3655,1,TG26310783,626310,307830,52.621038,1.3419736
245,1445,2283,1,TG32590570,632590,305700,52.599273,1.4330761
241,1880,3510,1,TG26250783,626250,307830,52.621063,1.3410888
241,1880,3512,3,TG26590789,626590,307890,52.62146,1.3461436
241,1880,3638,3,TG45621470,645620,314700,52.674291,1.6317623
241,1880,3511,2,TG26460786,626460,307860,52.621245,1.3442061
241,1880,3637,2,TG45411484,645410,314840,52.675642,1.6287669
242,1402,2175,2,TG46821551,646820,315510,52.681013,1.6500799
239,1447,2286,2,TG45311477,645310,314770,52.675059,1.6272388
239,1447,2285,1,TG45521475,645520,314750,52.674785,1.6303235
239,1933,3635,3,TG45621470,645620,314700,52.674291,1.6317623
239,1934,,,TG45621470,645620,314700,52.674291,1.6317623
239,1933,3634,2,TG45411484,645410,314840,52.675642,1.6287669
239,1933,,,TG45621470,645620,314700,52.674291,1.6317623
33,1160,1179,2,TQ0863594474,508635,194474,51.638589,-0.43157406
33,1160,1180,3,TQ0851094390,508510,194390,51.637859,-0.43340565
33,1160,1178,1,TQ0873994462,508739,194462,51.638461,-0.43007554
258,1347,1665,2,TL3920510660,539205,210660,51.777303,0.016371986
258,1347,1667,4,TL3915010710,539150,210710,51.777765,0.015595316
258,1347,1664,1,TL3929910629,539299,210629,51.777001,0.017721177
258,1347,1666,3,TL3919910751,539199,210751,51.778122,0.016321528
348,1615,2840,1,SS8070885987,280708,185987,51.560109,-3.7222565
348,1615,2842,3,SS8098185702,280981,185702,51.557605,-3.7182236
348,1615,2841,2,SS8075885920,280758,185920,51.559517,-3.7215128
209,978,689,1,TQ2256076943,522560,176943,51.478178,-0.23655354
209,978,690,2,TQ2257776958,522577,176958,51.478309,-0.23630367
209,978,691,3,TQ2258376922,522583,176922,51.477984,-0.23622979
90,867,2062,2,TQ0759858235,507598,158235,51.313065,-0.45757863
77,792,1896,2,SJ6532076791,365320,376791,53.286944,-2.5216632
77,792,1897,1,SJ6485476424,364854,376424,53.283615,-2.5286121
70,813,1935,1,SJ8234092118,382340,392118,53.425555,-2.2672275
70,813,1934,2,SJ8138292493,381382,392493,53.428893,-2.2816663
154,1682,,,TR36135718,636130,157180,51.264834,1.3833784
221,1013,786,2,TQ3162188111,531621,188111,51.576505,-0.10198204
221,1013,785,1,TQ3164888102,531648,188102,51.576418,-0.10159601
42,1362,1705,2,SK6081139586,460811,339586,52.950218,-1.09637
72,802,1915,1,SD7156717544,371567,417544,53.653613,-2.4316638
98,236,424,1,TQ0049772401,500497,172401,51.441697,-0.55542486
98,236,425,2,TQ0062872510,500628,172510,51.442653,-0.55350971
93,69,130,2,TQ13026310,513020,163100,51.355742,-0.37827472
93,69,129,1,TQ12876318,512870,163180,51.356491,-0.38040263
125,1253,1431,1,TF2162659313,521626,359313,53.117135,-0.18417264
13,1516,2436,2,TL14604313,514600,243130,52.074685,-0.32929682
13,1516,2435,1,TL14494306,514490,243060,52.074078,-0.33092454
80,829,1960,81,SJ6422099121,364220,399121,53.487577,-2.5407009
80,829,1959,131,SJ6417599186,364175,399186,53.488158,-2.5413865
80,837,1992,131,SJ6417599186,364175,399186,53.488158,-2.5413865
80,829,1961,82,SJ6427299223,364272,399223,53.488497,-2.5399289
80,837,1990,81,SJ6422099121,364220,399121,53.487577,-2.5407009
80,837,1989,82,SJ6427299222,364272,399222,53.488488,-2.5399288
35,1605,2697,3,TQ0461588510,504615,188510,51.585745,-0.49142074
35,1605,2696,2,TQ0462288514,504622,188514,51.58578,-0.49131855
110,1607,2701,1,ST5604360313,356043,160313,51.340194,-2.632436
110,1607,2702,2,ST5613560366,356135,160366,51.340678,-2.6311218
110,1607,2705,5,ST5623860461,356238,160461,51.34154,-2.629655
110,1607,2704,4,ST5622260460,356222,160460,51.34153,-2.6298845
110,1607,2703,3,ST5617060417,356170,160417,51.341139,-2.6306257
117,1745,3114,3,SU65146958,465140,169580,51.421498,-1.0645717
117,1745,3113,2,SU65176973,465170,169730,51.422843,-1.0641127
117,1745,3115,4,SU65176966,465170,169660,51.422214,-1.0641256
117,1745,3112,1,SU65056979,465050,169790,51.423396,-1.0658273
7,1427,2244,1,SK3862424715,438624,324715,52.818595,-1.4283259
7,1427,2245,2,SK3884724743,438847,324743,52.818831,-1.4250138
7,1427,2246,3,SK3892224669,438922,324669,52.81816,-1.4239098
213,989,725,3,TQ2168277414,521682,177414,51.4826,-0.24902807
213,989,724,2,TQ2171577508,521715,177508,51.483438,-0.24852071
213,989,723,1,TQ2187877572,521878,177572,51.483978,-0.24615239
37,698,1251,2,SK5203534300,452035,334300,52.903626,-1.2278187
64,1250,1425,2,TF3097363239,530973,363239,53.150194,-0.042997475
189,1484,2358,1,SK3622323886,436223,323886,52.81131,-1.4640426
190,710,2191,2,SK2916127722,429161,327722,52.846219,-1.5684684
31,1683,3003,1,TR2237661308,622376,161308,51.307422,1.1891298
31,1683,3004,2,TR2232061531,622320,161531,51.309446,1.1884665
216,1017,800,2,TQ2772086778,527720,186778,51.565423,-0.15872942
216,1017,801,3,TQ2759487615,527594,187615,51.572973,-0.16024262
216,1017,799,1,TQ2761986778,527619,186778,51.565445,-0.16018577
216,1017,802,4,TQ2764286900,527642,186900,51.566537,-0.15980986
297,1483,2356,1,SK3608522790,436085,322790,52.801467,-1.4662105
297,1483,2357,2,SK3626722782,436267,322782,52.801383,-1.463512
359,1650,2926,2,,,,,
359,1650,2925,1,,,,,
37,1358,1702,3,SK5221534119,452215,334119,52.901982,-1.2251718
37,1358,1701,2,SK5203634199,452036,334199,52.902718,-1.2278199
37,1358,1700,1,SK5221634268,452216,334268,52.903321,-1.2251331
98,282,505,1,TQ0049772401,500497,172401,51.441697,-0.55542486
211,985,712,2,TQ4640479857,546404,179857,51.498699,0.10777299
211,985,713,3,TQ4648079847,546480,179847,51.498589,0.10886294
211,985,711,1,TQ4633580037,546335,180037,51.500334,0.10685426
223,1029,836,1,TQ3047694145,530476,194145,51.630995,-0.11625292
223,1029,837,2,TQ3053094231,530530,194231,51.631756,-0.11544114
223,1029,838,3,TQ3060794325,530607,194325,51.632583,-0.11429422
110,1561,2582,3,ST57275897,357270,158970,51.328213,-2.6146606
110,1561,2580,1,ST57395912,357390,159120,51.329571,-2.6129564
110,1561,2581,2,ST57315907,357310,159070,51.329115,-2.6140986
110,1820,3344,2,ST5602660310,356026,160310,51.340166,-2.6326796
